Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records,class
110.0,0.11359081306538107,33.87,78.76,0.08071748878923767,3,36,0.27651515151515155,0.022727272727272728,0.09090909090909091,0.04166666666666667,0.022727272727272728,0.10096153846153846,11.0
0.0,0.13146633443475433,33.37,78.7,0.08071748878923767,20,37,0.022727272727272728,0.09090909090909091,0.04166666666666667,0.022727272727272728,0.4166666666666667,0.12980769230769232,1.0
0.0,0.13146633443475433,32.88,78.59,0.08071748878923767,23,54,0.09090909090909091,0.04166666666666667,0.022727272727272728,0.4166666666666667,0.0,0.12740384615384617,1.0
0.0,0.13146633443475433,32.4,78.48,0.08071748878923767,23,100,0.04166666666666667,0.022727272727272728,0.4166666666666667,0.0,0.0,0.125,1.0
8.0,0.13059964248957262,32.05,78.1,0.08071748878923767,23,32,0.022727272727272728,0.4166666666666667,0.0,0.0,0.0,0.12259615384615385,1.0
115.0,0.11944098369535779,33.22,78.39,0.11659192825112108,15,148,0.4166666666666667,0.0,0.0,0.0,0.030303030303030304,0.10336538461538461,11.0
34.0,0.13444558799631656,33.23,78.3,0.11659192825112108,23,77,0.0,0.0,0.0,0.030303030303030304,0.4356060606060606,0.13221153846153846,4.0
62.0,0.13325388657169168,33.63,78.93,0.11659192825112108,15,41,0.0,0.0,0.030303030303030304,0.4356060606060606,0.12878787878787878,0.13221153846153846,7.0
66.0,0.13617897188668002,34.06,79.32,0.11659192825112108,23,85,0.0,0.030303030303030304,0.4356060606060606,0.12878787878787878,0.23484848484848486,0.13701923076923078,7.0
54.0,0.14105411407832727,34.33,79.42,0.11659192825112108,23,150,0.030303030303030304,0.4356060606060606,0.12878787878787878,0.23484848484848486,0.25,0.14182692307692307,6.0
88.0,0.14029575862629326,35.03,79.39,0.11659192825112108,23,38,0.4356060606060606,0.12878787878787878,0.23484848484848486,0.25,0.20454545454545456,0.1466346153846154,9.0
105.0,0.14322084394128162,35.94,79.35,0.11659192825112108,23,71,0.12878787878787878,0.23484848484848486,0.25,0.20454545454545456,0.33333333333333337,0.13221153846153846,11.0
13.0,0.1588754672011267,35.65,79.38,0.11659192825112108,15,107,0.23484848484848486,0.25,0.20454545454545456,0.33333333333333337,0.39772727272727276,0.16105769230769232,2.0
37.0,0.15697957857104164,35.67,79.29,0.11659192825112108,19,64,0.25,0.20454545454545456,0.33333333333333337,0.39772727272727276,0.04924242424242424,0.16105769230769232,4.0
47.0,0.15790043876279725,35.81,79.71,0.11659192825112108,3,49,0.20454545454545456,0.33333333333333337,0.39772727272727276,0.04924242424242424,0.14015151515151517,0.16105769230769232,5.0
48.0,0.16033800985862087,35.96,80.38,0.11659192825112108,4,132,0.33333333333333337,0.39772727272727276,0.04924242424242424,0.14015151515151517,0.17803030303030304,0.16105769230769232,5.0
4.0,0.16770489139266562,35.57,80.29,0.11659192825112108,17,132,0.39772727272727276,0.04924242424242424,0.14015151515151517,0.17803030303030304,0.18181818181818182,0.16105769230769232,1.0
112.0,0.15622122311900763,36.93,80.98,0.11659192825112108,20,132,0.04924242424242424,0.14015151515151517,0.17803030303030304,0.18181818181818182,0.015151515151515152,0.14182692307692307,11.0
41.0,0.16997995774876767,36.98,81.19,0.11659192825112108,20,132,0.14015151515151517,0.17803030303030304,0.18181818181818182,0.015151515151515152,0.42424242424242425,0.1730769230769231,5.0
30.0,0.17339255728292075,36.9,81.55,0.11659192825112108,15,73,0.17803030303030304,0.18181818181818182,0.015151515151515152,0.42424242424242425,0.1553030303030303,0.1730769230769231,4.0
39.0,0.17404257624180705,36.92,81.49,0.11659192825112108,15,5,0.18181818181818182,0.015151515151515152,0.42424242424242425,0.1553030303030303,0.11363636363636365,0.1730769230769231,4.0
7.0,0.17962190563891445,36.58,81.43,0.11659192825112108,15,124,0.015151515151515152,0.42424242424242425,0.1553030303030303,0.11363636363636365,0.14772727272727273,0.1730769230769231,1.0
65.0,0.17371756676236388,36.9,81.87,0.11659192825112108,15,102,0.42424242424242425,0.1553030303030303,0.11363636363636365,0.14772727272727273,0.026515151515151516,0.1730769230769231,7.0
1.0,0.18417203835111856,36.5,81.81,0.11659192825112108,15,101,0.1553030303030303,0.11363636363636365,0.14772727272727273,0.026515151515151516,0.24621212121212122,0.1778846153846154,1.0
127.0,0.17057580846108011,37.94,82.16,0.2242152466367713,12,38,0.11363636363636365,0.14772727272727273,0.026515151515151516,0.24621212121212122,0.003787878787878788,0.15865384615384617,12.0
70.0,0.18363035588538,38.3,82.04,0.2242152466367713,23,62,0.14772727272727273,0.026515151515151516,0.24621212121212122,0.003787878787878788,0.4810606060606061,0.18990384615384617,8.0
90.0,0.18525540328259574,38.87,82.54,0.2242152466367713,3,100,0.026515151515151516,0.24621212121212122,0.003787878787878788,0.4810606060606061,0.26515151515151514,0.19471153846153846,10.0
137.0,0.1850387302963003,39.95,83.08,0.28699551569506726,20,41,0.24621212121212122,0.003787878787878788,0.4810606060606061,0.26515151515151514,0.34090909090909094,0.18028846153846156,12.0
3.0,0.20697687015871297,39.55,82.93,0.28699551569506726,24,77,0.003787878787878788,0.4810606060606061,0.26515151515151514,0.34090909090909094,0.5189393939393939,0.2091346153846154,1.0
31.0,0.20410595309029847,39.46,82.52,0.28699551569506726,17,11,0.4810606060606061,0.26515151515151514,0.34090909090909094,0.5189393939393939,0.011363636363636364,0.2091346153846154,4.0
65.0,0.2021017279670657,39.73,82.35,0.28699551569506726,20,85,0.26515151515151514,0.34090909090909094,0.5189393939393939,0.011363636363636364,0.11742424242424243,0.2091346153846154,7.0
28.0,0.20963111424083203,39.61,82.41,0.28699551569506726,20,135,0.34090909090909094,0.5189393939393939,0.011363636363636364,0.11742424242424243,0.24621212121212122,0.2139423076923077,3.0
100.0,0.20334759763826443,40.23,82.59,0.28699551569506726,17,135,0.5189393939393939,0.011363636363636364,0.11742424242424243,0.24621212121212122,0.10606060606060606,0.19471153846153846,11.0
1.0,0.21948973511727424,39.83,82.52,0.28699551569506726,17,132,0.011363636363636364,0.11742424242424243,0.24621212121212122,0.10606060606060606,0.3787878787878788,0.22355769230769232,1.0
2.0,0.2194355668707004,39.44,82.3,0.28699551569506726,19,132,0.11742424242424243,0.24621212121212122,0.10606060606060606,0.3787878787878788,0.003787878787878788,0.22355769230769232,1.0
118.0,0.20697687015871297,40.24,82.36,0.28699551569506726,17,132,0.24621212121212122,0.10606060606060606,0.3787878787878788,0.003787878787878788,0.007575757575757576,0.2043269230769231,11.0
17.0,0.22431070906234765,40.01,82.27,0.28699551569506726,19,132,0.10606060606060606,0.3787878787878788,0.003787878787878788,0.007575757575757576,0.44696969696969696,0.23317307692307696,2.0
57.0,0.22089810952819455,40.17,82.24,0.28699551569506726,19,132,0.3787878787878788,0.003787878787878788,0.007575757575757576,0.44696969696969696,0.06439393939393939,0.23317307692307696,6.0
30.0,0.22691078489789285,40.07,82.53,0.28699551569506726,7,145,0.003787878787878788,0.007575757575757576,0.44696969696969696,0.06439393939393939,0.2159090909090909,0.23798076923076925,4.0
6.0,0.2311359081306538,39.74,82.34,0.28699551569506726,7,88,0.007575757575757576,0.44696969696969696,0.06439393939393939,0.2159090909090909,0.11363636363636365,0.23798076923076925,1.0
1.0,0.23200260007583554,39.37,82.17,0.28699551569506726,7,91,0.44696969696969696,0.06439393939393939,0.2159090909090909,0.11363636363636365,0.022727272727272728,0.23798076923076925,1.0
110.0,0.22024809056930827,40.04,82.11,0.28699551569506726,20,36,0.06439393939393939,0.2159090909090909,0.11363636363636365,0.022727272727272728,0.003787878787878788,0.21875000000000003,11.0
40.0,0.23379015221277286,40.04,82.15,0.28699551569506726,24,37,0.2159090909090909,0.11363636363636365,0.022727272727272728,0.003787878787878788,0.4166666666666667,0.24759615384615385,5.0
7.0,0.23953198634960185,39.73,82.11,0.28699551569506726,3,37,0.11363636363636365,0.022727272727272728,0.003787878787878788,0.4166666666666667,0.15151515151515152,0.24759615384615385,1.0
89.0,0.2310275716375061,40.57,82.41,0.28699551569506726,17,147,0.022727272727272728,0.003787878787878788,0.4166666666666667,0.15151515151515152,0.026515151515151516,0.24759615384615385,9.0
20.0,0.24332376360977195,40.37,82.43,0.28699551569506726,17,147,0.003787878787878788,0.4166666666666667,0.15151515151515152,0.026515151515151516,0.33712121212121215,0.2548076923076923,3.0
2.0,0.24635718541790802,40.02,82.27,0.28699551569506726,17,147,0.4166666666666667,0.15151515151515152,0.026515151515151516,0.33712121212121215,0.07575757575757576,0.2548076923076923,1.0
3.0,0.24635718541790802,39.69,82.19,0.28699551569506726,17,147,0.15151515151515152,0.026515151515151516,0.33712121212121215,0.07575757575757576,0.007575757575757576,0.2548076923076923,1.0
23.0,0.24435296029467526,39.54,81.94,0.28699551569506726,17,147,0.026515151515151516,0.33712121212121215,0.07575757575757576,0.007575757575757576,0.011363636363636364,0.2548076923076923,3.0
11.0,0.2468988678836466,39.28,82.02,0.28699551569506726,19,68,0.33712121212121215,0.07575757575757576,0.007575757575757576,0.011363636363636364,0.08712121212121213,0.2548076923076923,2.0
88.0,0.23915280862358484,39.71,81.97,0.28699551569506726,3,11,0.07575757575757576,0.007575757575757576,0.011363636363636364,0.08712121212121213,0.04166666666666667,0.2548076923076923,9.0
64.0,0.2465196901576296,39.92,81.75,0.28699551569506726,19,71,0.007575757575757576,0.011363636363636364,0.08712121212121213,0.04166666666666667,0.33333333333333337,0.25961538461538464,7.0
28.0,0.25388657169167433,39.82,81.69,0.28699551569506726,19,127,0.011363636363636364,0.08712121212121213,0.04166666666666667,0.33333333333333337,0.24242424242424243,0.2644230769230769,3.0
62.0,0.25171984182872004,40.01,81.91,0.28699551569506726,3,95,0.08712121212121213,0.04166666666666667,0.33333333333333337,0.24242424242424243,0.10606060606060606,0.2644230769230769,7.0
67.0,0.25453659065056067,40.24,81.82,0.28699551569506726,19,100,0.04166666666666667,0.33333333333333337,0.24242424242424243,0.10606060606060606,0.23484848484848486,0.2692307692307692,7.0
114.0,0.2530740479930665,40.87,82.0,0.28699551569506726,19,100,0.33333333333333337,0.24242424242424243,0.10606060606060606,0.23484848484848486,0.2537878787878788,0.2548076923076923,11.0
0.0,0.271599588321326,40.52,81.95,0.28699551569506726,19,15,0.24242424242424243,0.10606060606060606,0.23484848484848486,0.2537878787878788,0.4318181818181818,0.28365384615384615,1.0
6.0,0.27094956936243975,40.24,81.94,0.28699551569506726,24,114,0.10606060606060606,0.23484848484848486,0.2537878787878788,0.4318181818181818,0.0,0.28125,1.0
1.0,0.2718162613076215,39.91,81.76,0.28699551569506726,19,120,0.23484848484848486,0.2537878787878788,0.4318181818181818,0.0,0.022727272727272728,0.28125,1.0
14.0,0.270462055143275,39.7,81.67,0.28699551569506726,19,51,0.2537878787878788,0.4318181818181818,0.0,0.022727272727272728,0.003787878787878788,0.28125,2.0
41.0,0.2682953252803207,39.71,81.59,0.28699551569506726,24,28,0.4318181818181818,0.0,0.022727272727272728,0.003787878787878788,0.05303030303030303,0.28125,5.0
104.0,0.2636910243215427,40.23,82.0,0.28699551569506726,24,12,0.0,0.022727272727272728,0.003787878787878788,0.05303030303030303,0.1553030303030303,0.2620192307692308,11.0
32.0,0.2771247494718596,40.16,82.16,0.28699551569506726,19,50,0.022727272727272728,0.003787878787878788,0.05303030303030303,0.1553030303030303,0.3939393939393939,0.29086538461538464,4.0
45.0,0.27744975895130275,40.2,82.45,0.28699551569506726,19,50,0.003787878787878788,0.05303030303030303,0.1553030303030303,0.3939393939393939,0.12121212121212122,0.29086538461538464,5.0
13.0,0.2833540978278533,39.99,82.46,0.28699551569506726,24,21,0.05303030303030303,0.1553030303030303,0.3939393939393939,0.12121212121212122,0.17045454545454547,0.29086538461538464,2.0
44.0,0.28069985374573425,40.02,82.6,0.28699551569506726,23,121,0.1553030303030303,0.3939393939393939,0.12121212121212122,0.17045454545454547,0.04924242424242424,0.29086538461538464,5.0
65.0,0.280808190238882,40.53,82.71,0.28699551569506726,23,121,0.3939393939393939,0.12121212121212122,0.17045454545454547,0.04924242424242424,0.16666666666666669,0.29086538461538464,7.0
9.0,0.2903959698824549,40.28,82.66,0.28699551569506726,23,83,0.12121212121212122,0.17045454545454547,0.04924242424242424,0.16666666666666669,0.24621212121212122,0.2980769230769231,1.0
1.0,0.29175017604680137,39.98,82.53,0.28699551569506726,23,18,0.17045454545454547,0.04924242424242424,0.16666666666666669,0.24621212121212122,0.03409090909090909,0.2980769230769231,1.0
117.0,0.27923731108824007,40.57,82.59,0.28699551569506726,15,11,0.04924242424242424,0.16666666666666669,0.24621212121212122,0.03409090909090909,0.003787878787878788,0.27884615384615385,11.0
2.0,0.2980336926493689,40.28,82.57,0.28699551569506726,20,100,0.16666666666666669,0.24621212121212122,0.03409090909090909,0.003787878787878788,0.4431818181818182,0.3076923076923077,1.0
4.0,0.29792535615622123,40.0,82.54,0.28699551569506726,17,32,0.24621212121212122,0.03409090909090909,0.003787878787878788,0.4431818181818182,0.007575757575757576,0.3076923076923077,1.0
21.0,0.2963003087590055,39.86,82.51,0.28699551569506726,20,36,0.03409090909090909,0.003787878787878788,0.4431818181818182,0.007575757575757576,0.015151515151515152,0.3076923076923077,3.0
28.0,0.29667948648502246,39.77,82.67,0.28699551569506726,4,37,0.003787878787878788,0.4431818181818182,0.007575757575757576,0.015151515151515152,0.07954545454545454,0.3076923076923077,3.0
53.0,0.2954877850603976,39.87,82.64,0.28699551569506726,20,36,0.4431818181818182,0.007575757575757576,0.015151515151515152,0.07954545454545454,0.10606060606060606,0.3076923076923077,6.0
27.0,0.30117545095065273,39.78,82.7,0.28699551569506726,20,36,0.007575757575757576,0.015151515151515152,0.07954545454545454,0.10606060606060606,0.20075757575757577,0.3125,3.0
6.0,0.30491305996424894,39.53,82.71,0.28699551569506726,20,36,0.015151515151515152,0.07954545454545454,0.10606060606060606,0.20075757575757577,0.10227272727272728,0.3125,1.0
27.0,0.30296300308759005,39.44,82.73,0.28699551569506726,20,37,0.07954545454545454,0.10606060606060606,0.20075757575757577,0.10227272727272728,0.022727272727272728,0.3125,3.0
39.0,0.3031255078273116,39.44,82.92,0.28699551569506726,20,37,0.10606060606060606,0.20075757575757577,0.10227272727272728,0.022727272727272728,0.10227272727272728,0.3125,4.0
17.0,0.30762147229294184,39.28,82.51,0.28699551569506726,17,147,0.20075757575757577,0.10227272727272728,0.022727272727272728,0.10227272727272728,0.14772727272727273,0.3125,2.0
25.0,0.30767564053951574,39.46,82.33,0.28699551569506726,17,147,0.10227272727272728,0.022727272727272728,0.10227272727272728,0.14772727272727273,0.06439393939393939,0.3125,3.0
0.0,0.3117382590325551,39.18,82.21,0.28699551569506726,17,147,0.022727272727272728,0.10227272727272728,0.14772727272727273,0.06439393939393939,0.0946969696969697,0.31490384615384615,1.0
