35320
50710
7133
49209
49289
253802
40570
45789
28779
28114
28081
51880
52337
48472
43650
5390
44936
26329
48462
34102
42605
51469
36084
52047
38699
48124
8189
35263
43906
45224
42639
37000
4578
24598
56194
8192
42657
50244
40879
43652
42623
36185
47270
50747
226492
4144
45813
55427
52812
55814
41434
56143
56029
55429
40551
4174
52810
277906
5616
303669
28235
37737
6044
4169
46973
42420
49764
52969
52066
8180
55608
33335
52983
44485
44828
219889
5939
9062
29632
379143
6513
28763
5334
55301
49626
51901
41378
44932
10772
7702
39836
