Match Runs,Total Runs,Ave,Career SR,HS,Opposition,Ground,m1,m2,m3,m4,m5,Records
0.640151515151515,0.074589675532203,35.17,77.42,0.90134529147982,19,25,0.306818181818182,0.015151515151515,0.318181818181818,0.053030303030303,0.147727272727273,0.076923076923077
0.640151515151515,0.07594388169655,34.47,76.32,0.90134529147982,19,120,0.015151515151515,0.318181818181818,0.053030303030303,0.147727272727273,0.056818181818182,0.076923076923077
0.636363636363636,0.075185526244516,34.13,76.54,0.90134529147982,19,28,0.318181818181818,0.053030303030303,0.147727272727273,0.056818181818182,0.037878787878788,0.076923076923077
0.628787878787879,0.076485564162288,33.78,75.79,0.90134529147982,19,75,0.053030303030303,0.147727272727273,0.056818181818182,0.037878787878788,0.083333333333333,0.076923076923077
0.628787878787879,0.076431395915714,33.74,75.37,0.90134529147982,19,15,0.147727272727273,0.056818181818182,0.037878787878788,0.083333333333333,0.079545454545455,0.076923076923077
0.621212121212121,0.079139808244407,33.47,75.01,0.90134529147982,19,50,0.056818181818182,0.037878787878788,0.083333333333333,0.079545454545455,0.121212121212121,0.076923076923077
0.617424242424242,0.080602350901901,33.17,74.6,0.90134529147982,19,51,0.037878787878788,0.083333333333333,0.079545454545455,0.121212121212121,0.087121212121212,0.076923076923077
0.617424242424242,0.075131357997942,35.17,75.73,0.90134529147982,7,71,0.083333333333333,0.079545454545455,0.121212121212121,0.087121212121212,0.079545454545455,0.076923076923077
0.613636363636364,0.088348410161963,34.35,75.58,0.90134529147982,7,29,0.079545454545455,0.121212121212121,0.087121212121212,0.079545454545455,0.310606060606061,0.084134615384615
0.613636363636364,0.088185905422242,33.62,75.5,0.90134529147982,7,11,0.121212121212121,0.087121212121212,0.079545454545455,0.310606060606061,0.003787878787879,0.084134615384615
0.613636363636364,0.086073343805861,33.4,75.5,0.90134529147982,7,73,0.087121212121212,0.079545454545455,0.310606060606061,0.003787878787879,0.011363636363636,0.084134615384615
0.609848484848485,0.08943177509344,32.77,75.52,0.90134529147982,7,62,0.079545454545455,0.310606060606061,0.003787878787879,0.011363636363636,0.090909090909091,0.084134615384615
0.609848484848485,0.086560858025026,32.8,76.09,0.90134529147982,7,62,0.310606060606061,0.003787878787879,0.011363636363636,0.090909090909091,0.018939393939394,0.084134615384615
0.606060606060606,0.091761009696116,32.17,75.9,0.90134529147982,24,54,0.003787878787879,0.011363636363636,0.090909090909091,0.018939393939394,0.128787878787879,0.084134615384615
0.606060606060606,0.091381831970099,32.34,76.07,0.90134529147982,24,61,0.011363636363636,0.090909090909091,0.018939393939394,0.128787878787879,0.011363636363636,0.084134615384615
0.606060606060606,0.09040680353177,32.1,75.65,0.90134529147982,20,36,0.090909090909091,0.018939393939394,0.128787878787879,0.011363636363636,0.03030303030303,0.086538461538462
0.602272727272727,0.092194355668707,31.75,75.27,0.90134529147982,20,36,0.018939393939394,0.128787878787879,0.011363636363636,0.03030303030303,0.079545454545455,0.086538461538462
0.602272727272727,0.091923514435838,31.62,75.07,0.90134529147982,20,97,0.128787878787879,0.011363636363636,0.03030303030303,0.079545454545455,0.056818181818182,0.086538461538462
0.598484848484848,0.093169384107037,32.14,75.23,0.90134529147982,20,77,0.011363636363636,0.03030303030303,0.079545454545455,0.056818181818182,0.09469696969697,0.086538461538462
0.598484848484848,0.097177834353502,31.54,75.04,0.90134529147982,23,3,0.03030303030303,0.079545454545455,0.056818181818182,0.09469696969697,0.098484848484849,0.088942307692308
0.59469696969697,0.0949027679974,31.4,75.6,0.90134529147982,24,70,0.079545454545455,0.056818181818182,0.09469696969697,0.098484848484849,0.007575757575758,0.088942307692308
0.59469696969697,0.098477872271275,30.86,74.87,0.90134529147982,19,95,0.056818181818182,0.09469696969697,0.098484848484849,0.007575757575758,0.090909090909091,0.088942307692308
0.590909090909091,0.097340339093224,30.57,74.5,0.90134529147982,19,85,0.09469696969697,0.098484848484849,0.007575757575758,0.090909090909091,0.011363636363636,0.088942307692308
0.590909090909091,0.096744488380911,31.09,74.32,0.90134529147982,23,85,0.098484848484849,0.007575757575758,0.090909090909091,0.011363636363636,0.056818181818182,0.088942307692308
0.590909090909091,0.101186284599968,30.54,74.2,0.90134529147982,20,127,0.007575757575758,0.090909090909091,0.011363636363636,0.056818181818182,0.106060606060606,0.091346153846154
0.590909090909091,0.100157087915064,30.74,74.1,0.90134529147982,20,68,0.090909090909091,0.011363636363636,0.056818181818182,0.106060606060606,0.003787878787879,0.091346153846154
0.583333333333333,0.09631114240832,31.12,74.32,0.90134529147982,20,72,0.011363636363636,0.056818181818182,0.106060606060606,0.003787878787879,0.041666666666667,0.09375
0.583333333333333,0.103136341476626,30.84,74.36,0.90134529147982,15,107,0.056818181818182,0.106060606060606,0.003787878787879,0.041666666666667,0.196969696969697,0.098557692307692
0.583333333333333,0.096690320134337,31.72,76.25,0.90134529147982,15,7,0.106060606060606,0.003787878787879,0.041666666666667,0.196969696969697,0.056818181818182,0.098557692307692
0.583333333333333,0.1031905097232,32.25,76.48,0.90134529147982,15,151,0.003787878787879,0.041666666666667,0.196969696969697,0.056818181818182,0.310606060606061,0.103365384615385
0.579545454545455,0.109094848599751,32.38,77.28,0.90134529147982,15,34,0.041666666666667,0.196969696969697,0.056818181818182,0.310606060606061,0.238636363636364,0.108173076923077
0.579545454545455,0.108769839120308,32.88,77.42,0.90134529147982,21,132,0.196969696969697,0.056818181818182,0.310606060606061,0.238636363636364,0.151515151515152,0.108173076923077
0.579545454545455,0.111099073722984,33.53,78.3,0.90134529147982,17,132,0.056818181818182,0.310606060606061,0.238636363636364,0.151515151515152,0.238636363636364,0.112980769230769
0.579545454545455,0.122311900763772,33.09,78.32,0.90134529147982,3,132,0.310606060606061,0.238636363636364,0.151515151515152,0.238636363636364,0.276515151515152,0.117788461538462
0.579545454545455,0.120686853366557,32.95,78.45,0.90134529147982,17,132,0.238636363636364,0.151515151515152,0.238636363636364,0.276515151515152,0.022727272727273,0.117788461538462
0.579545454545455,0.123395265695249,33.12,78.4,0.90134529147982,20,36,0.151515151515152,0.238636363636364,0.276515151515152,0.022727272727273,0.090909090909091,0.117788461538462
0.579545454545455,0.1245327988733,32.7,78.47,0.90134529147982,20,36,0.238636363636364,0.276515151515152,0.022727272727273,0.090909090909091,0.041666666666667,0.120192307692308
0.579545454545455,0.113590813065381,33.87,78.76,0.080717488789238,3,36,0.276515151515152,0.022727272727273,0.090909090909091,0.041666666666667,0.022727272727273,0.100961538461538
0.575757575757576,0.131466334434754,33.37,78.7,0.080717488789238,20,37,0.022727272727273,0.090909090909091,0.041666666666667,0.022727272727273,0.416666666666667,0.129807692307692
0.575757575757576,0.131466334434754,32.88,78.59,0.080717488789238,23,54,0.090909090909091,0.041666666666667,0.022727272727273,0.416666666666667,0,0.127403846153846
0.575757575757576,0.131466334434754,32.4,78.48,0.080717488789238,23,100,0.041666666666667,0.022727272727273,0.416666666666667,0,0,0.125
0.575757575757576,0.130599642489573,32.05,78.1,0.080717488789238,23,32,0.022727272727273,0.416666666666667,0,0,0,0.122596153846154
0.575757575757576,0.119440983695358,33.22,78.39,0.116591928251121,15,148,0.416666666666667,0,0,0,0.03030303030303,0.103365384615385
0.571969696969697,0.134445587996317,33.23,78.3,0.116591928251121,23,77,0,0,0,0.03030303030303,0.435606060606061,0.132211538461538
0.571969696969697,0.133253886571692,33.63,78.93,0.116591928251121,15,41,0,0,0.03030303030303,0.435606060606061,0.128787878787879,0.132211538461538
0.568181818181818,0.13617897188668,34.06,79.32,0.116591928251121,23,85,0,0.03030303030303,0.435606060606061,0.128787878787879,0.234848484848485,0.137019230769231
0.568181818181818,0.141054114078327,34.33,79.42,0.116591928251121,23,150,0.03030303030303,0.435606060606061,0.128787878787879,0.234848484848485,0.25,0.141826923076923
0.568181818181818,0.140295758626293,35.03,79.39,0.116591928251121,23,38,0.435606060606061,0.128787878787879,0.234848484848485,0.25,0.204545454545455,0.146634615384615
0.568181818181818,0.143220843941282,35.94,79.35,0.116591928251121,23,71,0.128787878787879,0.234848484848485,0.25,0.204545454545455,0.333333333333333,0.132211538461538
0.568181818181818,0.158875467201127,35.65,79.38,0.116591928251121,15,107,0.234848484848485,0.25,0.204545454545455,0.333333333333333,0.397727272727273,0.161057692307692
0.568181818181818,0.156979578571042,35.67,79.29,0.116591928251121,19,64,0.25,0.204545454545455,0.333333333333333,0.397727272727273,0.049242424242424,0.161057692307692
0.568181818181818,0.157900438762797,35.81,79.71,0.116591928251121,3,49,0.204545454545455,0.333333333333333,0.397727272727273,0.049242424242424,0.140151515151515,0.161057692307692
0.564393939393939,0.160338009858621,35.96,80.38,0.116591928251121,4,132,0.333333333333333,0.397727272727273,0.049242424242424,0.140151515151515,0.178030303030303,0.161057692307692
0.564393939393939,0.167704891392666,35.57,80.29,0.116591928251121,17,132,0.397727272727273,0.049242424242424,0.140151515151515,0.178030303030303,0.181818181818182,0.161057692307692
0.564393939393939,0.156221223119008,36.93,80.98,0.116591928251121,20,132,0.049242424242424,0.140151515151515,0.178030303030303,0.181818181818182,0.015151515151515,0.141826923076923
0.560606060606061,0.169979957748768,36.98,81.19,0.116591928251121,20,132,0.140151515151515,0.178030303030303,0.181818181818182,0.015151515151515,0.424242424242424,0.173076923076923
0.560606060606061,0.173392557282921,36.9,81.55,0.116591928251121,15,73,0.178030303030303,0.181818181818182,0.015151515151515,0.424242424242424,0.15530303030303,0.173076923076923
0.560606060606061,0.174042576241807,36.92,81.49,0.116591928251121,15,5,0.181818181818182,0.015151515151515,0.424242424242424,0.15530303030303,0.113636363636364,0.173076923076923
0.556818181818182,0.179621905638914,36.58,81.43,0.116591928251121,15,124,0.015151515151515,0.424242424242424,0.15530303030303,0.113636363636364,0.147727272727273,0.173076923076923
0.553030303030303,0.173717566762364,36.9,81.87,0.116591928251121,15,102,0.424242424242424,0.15530303030303,0.113636363636364,0.147727272727273,0.026515151515152,0.173076923076923
0.553030303030303,0.184172038351119,36.5,81.81,0.116591928251121,15,101,0.15530303030303,0.113636363636364,0.147727272727273,0.026515151515152,0.246212121212121,0.177884615384615
0.553030303030303,0.17057580846108,37.94,82.16,0.224215246636771,12,38,0.113636363636364,0.147727272727273,0.026515151515152,0.246212121212121,0.003787878787879,0.158653846153846
0.553030303030303,0.18363035588538,38.3,82.04,0.224215246636771,23,62,0.147727272727273,0.026515151515152,0.246212121212121,0.003787878787879,0.481060606060606,0.189903846153846
0.553030303030303,0.185255403282596,38.87,82.54,0.224215246636771,3,100,0.026515151515152,0.246212121212121,0.003787878787879,0.481060606060606,0.265151515151515,0.194711538461538
0.553030303030303,0.1850387302963,39.95,83.08,0.286995515695067,20,41,0.246212121212121,0.003787878787879,0.481060606060606,0.265151515151515,0.340909090909091,0.180288461538462
0.549242424242424,0.206976870158713,39.55,82.93,0.286995515695067,24,77,0.003787878787879,0.481060606060606,0.265151515151515,0.340909090909091,0.518939393939394,0.209134615384615
0.549242424242424,0.204105953090298,39.46,82.52,0.286995515695067,17,11,0.481060606060606,0.265151515151515,0.340909090909091,0.518939393939394,0.011363636363636,0.209134615384615
0.549242424242424,0.202101727967066,39.73,82.35,0.286995515695067,20,85,0.265151515151515,0.340909090909091,0.518939393939394,0.011363636363636,0.117424242424242,0.209134615384615
0.549242424242424,0.209631114240832,39.61,82.41,0.286995515695067,20,135,0.340909090909091,0.518939393939394,0.011363636363636,0.117424242424242,0.246212121212121,0.213942307692308
0.549242424242424,0.203347597638264,40.23,82.59,0.286995515695067,17,135,0.518939393939394,0.011363636363636,0.117424242424242,0.246212121212121,0.106060606060606,0.194711538461538
0.545454545454545,0.219489735117274,39.83,82.52,0.286995515695067,17,132,0.011363636363636,0.117424242424242,0.246212121212121,0.106060606060606,0.378787878787879,0.223557692307692
0.545454545454545,0.2194355668707,39.44,82.3,0.286995515695067,19,132,0.117424242424242,0.246212121212121,0.106060606060606,0.378787878787879,0.003787878787879,0.223557692307692
0.545454545454545,0.206976870158713,40.24,82.36,0.286995515695067,17,132,0.246212121212121,0.106060606060606,0.378787878787879,0.003787878787879,0.007575757575758,0.204326923076923
0.545454545454545,0.224310709062348,40.01,82.27,0.286995515695067,19,132,0.106060606060606,0.378787878787879,0.003787878787879,0.007575757575758,0.446969696969697,0.233173076923077
0.545454545454545,0.220898109528194,40.17,82.24,0.286995515695067,19,132,0.378787878787879,0.003787878787879,0.007575757575758,0.446969696969697,0.064393939393939,0.233173076923077
0.545454545454545,0.226910784897893,40.07,82.53,0.286995515695067,7,145,0.003787878787879,0.007575757575758,0.446969696969697,0.064393939393939,0.215909090909091,0.237980769230769
0.541666666666667,0.231135908130654,39.74,82.34,0.286995515695067,7,88,0.007575757575758,0.446969696969697,0.064393939393939,0.215909090909091,0.113636363636364,0.237980769230769
0.541666666666667,0.232002600075836,39.37,82.17,0.286995515695067,7,91,0.446969696969697,0.064393939393939,0.215909090909091,0.113636363636364,0.022727272727273,0.237980769230769
0.541666666666667,0.220248090569308,40.04,82.11,0.286995515695067,20,36,0.064393939393939,0.215909090909091,0.113636363636364,0.022727272727273,0.003787878787879,0.21875
0.541666666666667,0.233790152212773,40.04,82.15,0.286995515695067,24,37,0.215909090909091,0.113636363636364,0.022727272727273,0.003787878787879,0.416666666666667,0.247596153846154
0.541666666666667,0.239531986349602,39.73,82.11,0.286995515695067,3,37,0.113636363636364,0.022727272727273,0.003787878787879,0.416666666666667,0.151515151515152,0.247596153846154
0.541666666666667,0.231027571637506,40.57,82.41,0.286995515695067,17,147,0.022727272727273,0.003787878787879,0.416666666666667,0.151515151515152,0.026515151515152,0.247596153846154
0.534090909090909,0.243323763609772,40.37,82.43,0.286995515695067,17,147,0.003787878787879,0.416666666666667,0.151515151515152,0.026515151515152,0.337121212121212,0.254807692307692
0.534090909090909,0.246357185417908,40.02,82.27,0.286995515695067,17,147,0.416666666666667,0.151515151515152,0.026515151515152,0.337121212121212,0.075757575757576,0.254807692307692
0.534090909090909,0.246357185417908,39.69,82.19,0.286995515695067,17,147,0.151515151515152,0.026515151515152,0.337121212121212,0.075757575757576,0.007575757575758,0.254807692307692
0.534090909090909,0.244352960294675,39.54,81.94,0.286995515695067,17,147,0.026515151515152,0.337121212121212,0.075757575757576,0.007575757575758,0.011363636363636,0.254807692307692
0.534090909090909,0.246898867883647,39.28,82.02,0.286995515695067,19,68,0.337121212121212,0.075757575757576,0.007575757575758,0.011363636363636,0.087121212121212,0.254807692307692
0.534090909090909,0.239152808623585,39.71,81.97,0.286995515695067,3,11,0.075757575757576,0.007575757575758,0.011363636363636,0.087121212121212,0.041666666666667,0.254807692307692
0.534090909090909,0.24651969015763,39.92,81.75,0.286995515695067,19,71,0.007575757575758,0.011363636363636,0.087121212121212,0.041666666666667,0.333333333333333,0.259615384615385
0.534090909090909,0.253886571691674,39.82,81.69,0.286995515695067,19,127,0.011363636363636,0.087121212121212,0.041666666666667,0.333333333333333,0.242424242424242,0.264423076923077
0.534090909090909,0.25171984182872,40.01,81.91,0.286995515695067,3,95,0.087121212121212,0.041666666666667,0.333333333333333,0.242424242424242,0.106060606060606,0.264423076923077
0.534090909090909,0.254536590650561,40.24,81.82,0.286995515695067,19,100,0.041666666666667,0.333333333333333,0.242424242424242,0.106060606060606,0.234848484848485,0.269230769230769
0.53030303030303,0.253074047993066,40.87,82,0.286995515695067,19,100,0.333333333333333,0.242424242424242,0.106060606060606,0.234848484848485,0.253787878787879,0.254807692307692
0.53030303030303,0.271599588321326,40.52,81.95,0.286995515695067,19,15,0.242424242424242,0.106060606060606,0.234848484848485,0.253787878787879,0.431818181818182,0.283653846153846
0.53030303030303,0.27094956936244,40.24,81.94,0.286995515695067,24,114,0.106060606060606,0.234848484848485,0.253787878787879,0.431818181818182,0,0.28125
0.53030303030303,0.271816261307621,39.91,81.76,0.286995515695067,19,120,0.234848484848485,0.253787878787879,0.431818181818182,0,0.022727272727273,0.28125
0.53030303030303,0.270462055143275,39.7,81.67,0.286995515695067,19,51,0.253787878787879,0.431818181818182,0,0.022727272727273,0.003787878787879,0.28125
0.53030303030303,0.268295325280321,39.71,81.59,0.286995515695067,24,28,0.431818181818182,0,0.022727272727273,0.003787878787879,0.053030303030303,0.28125
0.53030303030303,0.263691024321543,40.23,82,0.286995515695067,24,12,0,0.022727272727273,0.003787878787879,0.053030303030303,0.15530303030303,0.262019230769231
0.53030303030303,0.27712474947186,40.16,82.16,0.286995515695067,19,50,0.022727272727273,0.003787878787879,0.053030303030303,0.15530303030303,0.393939393939394,0.290865384615385
0.53030303030303,0.277449758951303,40.2,82.45,0.286995515695067,19,50,0.003787878787879,0.053030303030303,0.15530303030303,0.393939393939394,0.121212121212121,0.290865384615385
0.526515151515152,0.283354097827853,39.99,82.46,0.286995515695067,24,21,0.053030303030303,0.15530303030303,0.393939393939394,0.121212121212121,0.170454545454545,0.290865384615385
0.526515151515152,0.280699853745734,40.02,82.6,0.286995515695067,23,121,0.15530303030303,0.393939393939394,0.121212121212121,0.170454545454545,0.049242424242424,0.290865384615385
0.526515151515152,0.280808190238882,40.53,82.71,0.286995515695067,23,121,0.393939393939394,0.121212121212121,0.170454545454545,0.049242424242424,0.166666666666667,0.290865384615385
0.526515151515152,0.290395969882455,40.28,82.66,0.286995515695067,23,83,0.121212121212121,0.170454545454545,0.049242424242424,0.166666666666667,0.246212121212121,0.298076923076923
0.526515151515152,0.291750176046801,39.98,82.53,0.286995515695067,23,18,0.170454545454545,0.049242424242424,0.166666666666667,0.246212121212121,0.034090909090909,0.298076923076923
0.526515151515152,0.27923731108824,40.57,82.59,0.286995515695067,15,11,0.049242424242424,0.166666666666667,0.246212121212121,0.034090909090909,0.003787878787879,0.278846153846154
0.526515151515152,0.298033692649369,40.28,82.57,0.286995515695067,20,100,0.166666666666667,0.246212121212121,0.034090909090909,0.003787878787879,0.443181818181818,0.307692307692308
0.526515151515152,0.297925356156221,40,82.54,0.286995515695067,17,32,0.246212121212121,0.034090909090909,0.003787878787879,0.443181818181818,0.007575757575758,0.307692307692308
0.526515151515152,0.296300308759005,39.86,82.51,0.286995515695067,20,36,0.034090909090909,0.003787878787879,0.443181818181818,0.007575757575758,0.015151515151515,0.307692307692308
0.526515151515152,0.296679486485022,39.77,82.67,0.286995515695067,4,37,0.003787878787879,0.443181818181818,0.007575757575758,0.015151515151515,0.079545454545455,0.307692307692308
0.522727272727273,0.295487785060398,39.87,82.64,0.286995515695067,20,36,0.443181818181818,0.007575757575758,0.015151515151515,0.079545454545455,0.106060606060606,0.307692307692308
0.522727272727273,0.301175450950653,39.78,82.7,0.286995515695067,20,36,0.007575757575758,0.015151515151515,0.079545454545455,0.106060606060606,0.200757575757576,0.3125
0.522727272727273,0.304913059964249,39.53,82.71,0.286995515695067,20,36,0.015151515151515,0.079545454545455,0.106060606060606,0.200757575757576,0.102272727272727,0.3125
0.522727272727273,0.30296300308759,39.44,82.73,0.286995515695067,20,37,0.079545454545455,0.106060606060606,0.200757575757576,0.102272727272727,0.022727272727273,0.3125
0.522727272727273,0.303125507827312,39.44,82.92,0.286995515695067,20,37,0.106060606060606,0.200757575757576,0.102272727272727,0.022727272727273,0.102272727272727,0.3125
0.522727272727273,0.307621472292942,39.28,82.51,0.286995515695067,17,147,0.200757575757576,0.102272727272727,0.022727272727273,0.102272727272727,0.147727272727273,0.3125
0.522727272727273,0.307675640539516,39.46,82.33,0.286995515695067,17,147,0.102272727272727,0.022727272727273,0.102272727272727,0.147727272727273,0.064393939393939,0.3125
0.522727272727273,0.311738259032555,39.18,82.21,0.286995515695067,17,147,0.022727272727273,0.102272727272727,0.147727272727273,0.064393939393939,0.09469696969697,0.314903846153846
0.522727272727273,0.311088240073669,38.95,82.21,0.286995515695067,17,147,0.102272727272727,0.147727272727273,0.064393939393939,0.09469696969697,0,0.3125
0.522727272727273,0.306538107361465,39.03,82.19,0.286995515695067,17,147,0.147727272727273,0.064393939393939,0.09469696969697,0,0.022727272727273,0.3125
0.518939393939394,0.31460917610097,38.77,82.08,0.286995515695067,17,69,0.064393939393939,0.09469696969697,0,0.022727272727273,0.193181818181818,0.317307692307692
0.518939393939394,0.312659119224311,38.65,82.17,0.286995515695067,17,78,0.09469696969697,0,0.022727272727273,0.193181818181818,0.007575757575758,0.317307692307692
0.518939393939394,0.31531336330643,38.44,82.14,0.286995515695067,17,87,0,0.022727272727273,0.193181818181818,0.007575757575758,0.079545454545455,0.317307692307692
0.518939393939394,0.306592275608038,38.79,82.42,0.286995515695067,7,132,0.022727272727273,0.193181818181818,0.007575757575758,0.079545454545455,0.026515151515152,0.317307692307692
0.518939393939394,0.321055197443259,38.55,82.42,0.286995515695067,17,132,0.193181818181818,0.007575757575758,0.079545454545455,0.026515151515152,0.34469696969697,0.322115384615385
0.518939393939394,0.321434375169276,38.3,82.41,0.286995515695067,23,132,0.007575757575758,0.079545454545455,0.026515151515152,0.34469696969697,0.011363636363636,0.322115384615385
0.518939393939394,0.312713287470885,38.85,82.57,0.286995515695067,20,61,0.079545454545455,0.026515151515152,0.34469696969697,0.011363636363636,0.003787878787879,0.322115384615385
0.515151515151515,0.325388657169167,38.63,82.5,0.286995515695067,20,92,0.026515151515152,0.34469696969697,0.011363636363636,0.003787878787879,0.310606060606061,0.329326923076923
0.515151515151515,0.32051351497752,38.73,82.38,0.286995515695067,4,44,0.34469696969697,0.011363636363636,0.003787878787879,0.310606060606061,0.022727272727273,0.329326923076923
0.515151515151515,0.322030225881588,38.92,82.81,0.286995515695067,17,44,0.011363636363636,0.003787878787879,0.310606060606061,0.022727272727273,0.204545454545455,0.334134615384615
0.515151515151515,0.322626076593901,39.28,83.23,0.286995515695067,17,44,0.003787878787879,0.310606060606061,0.022727272727273,0.204545454545455,0.253787878787879,0.338942307692308
0.511363636363636,0.337955690374303,39.03,83.17,0.286995515695067,17,44,0.310606060606061,0.022727272727273,0.204545454545455,0.253787878787879,0.359848484848485,0.34375
0.511363636363636,0.333676398894968,39.05,83.44,0.286995515695067,17,44,0.022727272727273,0.204545454545455,0.253787878787879,0.359848484848485,0.003787878787879,0.34375
0.511363636363636,0.339472401278371,38.85,83.42,0.286995515695067,3,84,0.204545454545455,0.253787878787879,0.359848484848485,0.003787878787879,0.15530303030303,0.34375
